"Year","Name","Position","Round","Pick","College","Conference","Games","Seasons","Height","Weight","40 Yard","Bench","Broad Jump","Shuttle","3 Cone","Vertical","Pass Att","Pass Completions","Pass Yds","Pass TD","Pass Int","Passer Rating","Rush Att","Rush Yds","Rush TD","Rec","Rec Yds","Rec TD","Solo Tackles","Ast Tackles","Total Tackles","Tackles for Loss","Sacks","Int","Int Return Yards","Int TD","Pass Deflection","Fumble Recovery","Fumble Return Yards","Fumble TD","Forced Fumbles","PRs","PR Yds","PR TD","KRs","KR Yds","KR TD","XPA","XP%","FGA","FG%","Punts","Punt Avg"
2017,"Rodney Adams","WR",5,170,"South Florida","American",38,4,73,189,4.44,8,125,4.28,6.98,29.5,0,0,0,0,0,0,39,370,7,134,1961,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1123,1,0,0,0,0,0,0
2017,"Montravius Adams","DT",3,93,"Auburn","SEC",49,4,76,304,4.87,22,108,4.89,7.62,29,0,0,0,0,0,0,0,0,0,0,0,0,77,70,147,19.5,10.5,2,43,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jamal Adams","SS",1,6,"LSU","SEC",36,3,72,214,4.56,18,120,4.13,6.96,31.5,0,0,0,0,0,0,0,0,0,0,0,0,128,81,209,18,2,5,30,0,14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Quincy Adeboyejo","WR",0,0,"Mississippi","SEC",38,4,75,197,4.42,8,123,4.14,6.73,34.5,0,0,0,0,0,0,1,-1,0,106,1454,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jonathan Allen","DT",1,17,"Alabama","SEC",50,4,75,286,5,21,108,4.5,7.49,30,0,0,0,0,0,0,0,0,0,0,0,0,78,74,152,44.5,28,0,75,1,6,3,30,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Brian Allen","CB",5,173,"Utah","Pac-12",26,3,75,215,4.48,15,117,4.34,6.64,34.5,0,0,0,0,0,0,0,0,0,0,0,0,44,18,62,4.5,1,5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Ryan Anderson","OLB",2,49,"Alabama","SEC",44,4,74,253,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,60,128,39.5,19,1,26,1,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Alex Anzalone","OLB",3,76,"Florida","SEC",18,4,75,241,4.63,16,116,4.25,6.88,30.5,0,0,0,0,0,0,0,0,0,0,0,0,33,42,75,5,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Isaac Asiata","OG",5,164,"Utah","Pac-12",0,0,75,323,5.34,35,102,4.93,7.83,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Chidobe Awuzie","CB",2,60,"Colorado","Pac-12",48,4,72,202,4.43,16,132,4.14,6.81,34.5,0,0,0,0,0,0,0,0,0,0,0,0,212,53,265,25,9,3,40,0,25,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Toby Baker","P",0,0,"Arkansas","SEC",25,3,75,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,43
2017,"Budda Baker","FS",2,36,"Washington","Pac-12",39,3,70,195,4.45,15,115,4.08,6.76,32.5,0,0,0,0,0,0,0,0,0,0,0,0,138,61,199,13,4,5,62,0,18,0,0,0,3,0,0,0,1,40,0,0,0,0,0,0,0
2017,"Zach Banner","OG",4,137,"Southern California","Pac-12",0,0,80,353,5.58,22,92,5.21,8.31,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Derek Barnett","DE",1,14,"Tennessee","SEC",39,3,75,259,4.88,0,117,4.44,6.96,31,0,0,0,0,0,0,0,0,0,0,0,0,131,67,198,52,32,1,7,0,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Tarell Basham","DE",3,80,"Ohio","MAC",50,4,76,269,4.7,15,119,4.35,7.27,31.5,0,0,0,0,0,0,0,0,0,0,0,0,75,77,152,38.5,27,0,0,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,"C.J. Beathard","QB",3,104,"Iowa","Big Ten",40,4,74,219,0,0,113,0,0,31,782,454,5562,40,19,129.8,224,429,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Kendell Beckwith","ILB",3,107,"LSU","SEC",44,4,74,243,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,139,263,24.5,7.5,1,29,1,8,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Vince Biegel","OLB",4,108,"Wisconsin","Big Ten",36,4,75,246,4.67,21,118,4.3,6.92,33.5,0,0,0,0,0,0,0,0,0,0,0,0,88,43,131,28.5,15,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Adam Bisnowaty","OT",6,200,"Pittsburgh","ACC",0,0,78,304,5.23,23,96,4.94,8.02,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Garrett Bolles","OT",1,20,"Utah","0",0,0,77,297,4.95,0,115,4.55,7.29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Ben Boulware","ILB",0,0,"Clemson","ACC",46,4,72,238,0,20,111,4.43,7.02,29.5,0,0,0,0,0,0,0,0,0,0,0,0,144,117,261,26.5,8,5,63,1,10,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Tashawn Bower","OLB",0,0,"LSU","SEC",26,4,77,250,4.82,20,121,4.37,7.2,31.5,0,0,0,0,0,0,0,0,0,0,0,0,22,38,60,12,5.5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Tyus Bowser","OLB",2,47,"Houston","American",43,4,75,247,4.65,21,127,0,6.75,37.5,0,0,0,0,0,0,0,0,0,0,0,0,70,67,137,28,22.5,2,14,0,9,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Ben Braden","OG",0,0,"Michigan","Big Ten",0,0,78,329,5.04,25,102,4.9,7.85,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Caleb Brantley","DT",6,185,"Florida","SEC",31,3,75,307,5.14,21,105,4.62,7.66,27,0,0,0,0,0,0,0,0,0,0,0,0,33,47,80,20.5,5.5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Pharaoh Brown","TE",0,0,"Oregon","Pac-12",36,4,78,255,0,24,0,0,0,34,0,0,0,0,0,0,0,0,0,70,1011,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0
2017,"Noah Brown","WR",7,239,"Ohio State","Big Ten",14,2,74,222,0,19,0,4.33,7.07,0,0,0,0,0,0,0,1,-4,0,33,411,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0
2017,"Jayon Brown","ILB",5,155,"UCLA","Pac-12",33,4,72,231,4.7,17,120,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,135,87,222,9,3,3,32,0,12,4,0,0,1,0,0,0,5,42,0,0,0,0,0,0,0
2017,"Fadol Brown","DE",0,0,"Mississippi","SEC",30,3,76,273,4.94,19,115,4.44,7.24,34,0,0,0,0,0,0,0,0,0,0,0,0,43,66,109,15.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Blair Brown","ILB",5,148,"Ohio","MAC",42,4,71,238,4.65,0,124,4.18,6.92,37,0,0,0,0,0,0,0,0,0,0,0,0,151,115,266,25.5,5.5,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Daniel Brunskill","OT",0,0,"San Diego State","MWC",0,0,77,273,0,17,106,4.84,7.9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Collin Buchanan","OT",0,0,"Miami (OH)","0",0,0,77,316,0,23,97,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Riley Bullough","ILB",0,0,"Michigan State","Big Ten",34,4,74,226,0,20,116,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,61,93,154,12.5,5,4,60,1,1,2,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0
2017,"Harrison Butker","K",7,233,"Georgia Tech","ACC",52,4,76,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,99,60,71.7,0,0
2017,"Jake Butt","TE",5,145,"Michigan","Big Ten",43,4,77,246,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,138,1646,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"K.D. Cannon","WR",0,0,"Baylor","Big 12",38,3,71,182,4.41,13,119,0,0,37,0,0,0,0,0,0,3,14,0,195,3113,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,114,0,0,0,0,0,0,0
2017,"Josh Carraway","DE",7,227,"Texas Christian","Big 12",37,3,75,242,4.74,25,120,4.44,7.2,29.5,0,0,0,0,0,0,0,0,0,0,0,0,63,69,132,26.5,18,1,33,1,2,4,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Chris Carson","RB",7,249,"Oklahoma State","Big 12",21,2,72,218,4.58,23,130,0,0,37,0,0,0,0,0,0,213,1076,13,30,298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jamal Carter","SS",0,0,"Miami (FL)","ACC",43,4,73,218,4.64,19,122,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,95,69,164,2.5,0,2,48,0,10,1,0,0,1,0,0,0,4,60,0,0,0,0,0,0,0
2017,"Cethan Carter","TE",0,0,"Nebraska","Big Ten",30,4,75,241,4.68,19,0,0,0,0,0,0,0,0,0,0,5,82,1,59,744,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Taco Charlton","DE",1,28,"Michigan","Big Ten",33,4,78,277,4.92,25,116,4.39,7.17,33,0,0,0,0,0,0,0,0,0,0,0,0,56,35,91,28,19,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jehu Chesson","WR",4,139,"Michigan","Big Ten",45,4,75,204,4.47,10,132,4.09,6.7,35.5,0,0,0,0,0,0,22,219,3,114,1639,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,202,1,0,0,0,0,0,0
2017,"Jeremy Clark","CB",6,197,"Michigan","Big Ten",23,3,75,220,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,50,0,0,3,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Chuck Clark","FS",6,186,"Virginia Tech","ACC",49,4,72,208,4.54,16,122,4.07,6.85,34,0,0,0,0,0,0,0,0,0,0,0,0,170,122,292,14,2.5,2,37,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Corey Clement","RB",0,0,"Wisconsin","Big Ten",39,4,70,220,4.68,19,115,0,0,28.5,0,0,0,0,0,0,576,3092,36,29,279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,28,0,0,0,0,0,0,0
2017,"Chunky Clements","DT",0,0,"Illinois","Big Ten",37,4,74,301,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,56,99,26.5,6,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Stacy Coley","WR",7,219,"Miami (FL)","ACC",48,4,73,195,4.45,10,122,0,0,34,0,0,0,0,0,0,8,125,1,166,2218,20,0,0,0,0,0,0,0,0,0,0,0,0,0,25,325,0,47,1142,1,0,0,0,0,0,0
2017,"Aviante Collins","OG",0,0,"Texas Christian","Big 12",0,0,76,295,4.81,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Gareon Conley","CB",1,24,"Ohio State","Big Ten",35,3,72,195,4.44,11,129,4.18,6.68,37,0,0,0,0,0,0,0,0,0,0,0,0,66,25,91,1,0.5,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"James Conner","RB",3,105,"Pittsburgh","ACC",39,4,73,233,4.65,20,113,0,0,29,0,0,0,0,0,0,668,3733,52,30,412,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Dalvin Cook","RB",2,41,"Florida State","ACC",38,3,70,210,4.49,22,116,4.53,7.27,30.5,0,0,0,0,0,0,687,4464,46,79,935,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Zach Cunningham","OLB",2,57,"Vanderbilt","SEC",32,3,75,234,4.67,15,125,4.29,7.03,35,0,0,0,0,0,0,0,0,0,0,0,0,156,100,256,36,6,0,0,0,6,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Darrell Daniels","TE",0,0,"Washington","Pac-12",28,4,75,247,4.55,17,116,4.47,7.09,32,0,0,0,0,0,0,0,0,0,47,728,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Amara Darboh","WR",3,106,"Michigan","Big Ten",37,3,74,214,4.45,17,124,0,0,36,0,0,0,0,0,0,2,2,0,151,2062,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0
2017,"Robert Davis","WR",6,209,"Georgia State","Sun Belt",49,4,75,219,4.44,19,136,4.28,6.82,41,0,0,0,0,0,0,1,3,0,222,3391,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Kevin Davis","ILB",0,0,"Colorado State","MWC",37,4,74,235,4.91,11,110,4.38,7.18,30.5,0,0,0,0,0,0,0,0,0,0,0,0,140,117,257,27,7,2,17,0,5,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Justin Davis","RB",0,0,"Southern California","Pac-12",43,4,73,208,0,21,0,0,0,0,0,0,0,0,0,0,461,2465,19,46,400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,211,0,0,0,0,0,0,0
2017,"Jarrad Davis","ILB",1,21,"Florida","SEC",38,4,73,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,95,201,20,5.5,1,0,0,9,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0
2017,"Corey Davis","WR",1,5,"Western Michigan","MAC",50,4,75,209,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,331,5278,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,"Dion Dawkins","OG",2,63,"Temple","American",0,0,76,314,5.11,26,106,4.78,7.3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Matthew Dayes","RB",7,252,"North Carolina State","ACC",45,4,69,205,4.47,18,109,0,0,28,0,0,0,0,0,0,550,2856,34,98,937,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,509,0,0,0,0,0,0,0
2017,"Treston DeCoud","CB",5,169,"Oregon State","Pac-12",22,2,74,206,4.62,11,116,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,77,31,108,5.5,1,2,13,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"J.J. Dielman","OT",5,176,"Utah","Pac-12",0,0,77,309,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Joshua Dobbs","QB",4,135,"Tennessee","SEC",37,4,75,216,4.64,0,122,4.31,6.75,33,999,614,7138,53,29,133.2,438,2160,32,2,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Rasul Douglas","CB",3,99,"West Virginia","Big 12",18,2,74,209,4.59,16,120,4.26,6.97,33.5,0,0,0,0,0,0,0,0,0,0,0,0,55,22,77,3.5,1,9,101,1,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Malachi Dupre","WR",7,247,"LSU","SEC",31,3,74,196,4.52,11,135,4.26,7.19,39.5,0,0,0,0,0,0,0,0,0,98,1609,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Travin Dural","WR",0,0,"LSU","SEC",38,4,73,202,4.57,0,116,4.55,7.29,30.5,0,0,0,0,0,0,14,122,0,100,1716,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0
2017,"Ken Ekanem","DE",0,0,"Virginia Tech","ACC",41,4,75,257,4.88,0,115,4.58,7.38,30.5,0,0,0,0,0,0,0,0,0,0,0,0,65,66,131,34,22.5,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Corn Elder","CB",5,152,"Miami (FL)","ACC",43,4,70,183,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,41,158,11.5,6,3,49,0,27,5,0,0,1,12,333,1,12,152,1,0,0,0,0,0,0
2017,"Pat Elflein","C",3,70,"Ohio State","0",0,0,75,303,5.32,22,99,4.71,7.94,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jake Elliott","K",5,153,"Memphis","American",51,4,69,167,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,100,104,77.9,0,0
2017,"Brooks Ellis","ILB",0,0,"Arkansas","SEC",44,4,74,240,4.79,18,115,4.25,6.8,29.5,0,0,0,0,0,0,0,0,0,0,0,0,126,164,290,22.5,3.5,4,138,1,14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jermaine Eluemunor","OG",5,159,"Texas A&M","0",0,0,76,332,5.22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Evan Engram","TE",1,23,"Mississippi","SEC",41,4,75,234,4.42,19,125,4.23,6.92,36,0,0,0,0,0,0,0,0,0,162,2320,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Amba Etta-Tawo","WR",0,0,"Syracuse","ACC",26,3,73,208,4.49,14,126,4.32,6.95,31,0,0,0,0,0,0,0,0,0,94,1482,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Justin Evans","SS",2,50,"Texas A&M","SEC",25,2,72,199,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,66,165,6,0,5,0,0,11,0,0,0,0,0,0,0,17,474,0,0,0,0,0,0,0
2017,"Jerod Evans","QB",0,0,"Virginia Tech","ACC",14,1,75,232,4.8,0,112,4.41,0,26.5,422,268,3552,29,8,153.1,204,846,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Gerald Everett","TE",2,44,"South Alabama","Sun Belt",31,3,75,239,4.62,22,126,4.33,6.99,37.5,0,0,0,0,0,0,8,7,4,90,1292,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Dan Feeney","OG",3,71,"Indiana","0",0,0,76,305,5.24,26,101,4.68,7.52,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Devonte Fields","OLB",0,0,"Louisville","ACC",39,4,74,236,4.72,0,124,4.5,7.4,34,0,0,0,0,0,0,0,0,0,0,0,0,69,39,108,31,16.5,1,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Johnathan Ford","FS",0,0,"Auburn","SEC",44,4,71,205,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,104,280,12.5,2,5,66,1,11,1,0,0,3,0,0,0,24,574,0,0,0,0,0,0,0
2017,"Isaiah Ford","WR",7,237,"Virginia Tech","ACC",39,3,73,194,4.61,14,127,4.34,6.94,35.5,0,0,0,0,0,0,17,84,0,210,2967,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"D'Onta Foreman","RB",3,89,"Texas","Big 12",27,3,72,233,0,18,0,0,0,0,0,0,0,0,0,0,431,2774,20,13,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0
2017,"Reuben Foster","ILB",1,31,"Alabama","SEC",39,3,72,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,91,211,23,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Leonard Fournette","RB",1,4,"LSU","SEC",32,3,72,240,4.51,0,0,0,0,28.5,0,0,0,0,0,0,616,3830,40,41,526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,625,1,0,0,0,0,0,0
2017,"Kyle Fuller","C",7,243,"Baylor","0",0,0,77,307,5.24,23,96,4.84,7.71,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Wayne Gallman","RB",4,140,"Clemson","ACC",42,3,72,215,4.6,21,120,4.28,7.17,29.5,0,0,0,0,0,0,675,3416,34,66,486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Antonio Garcia","OT",3,85,"Troy","Sun Belt",0,0,78,302,5.15,24,108,4.94,7.98,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Myles Garrett","DE",1,1,"Texas A&M","SEC",34,3,76,272,4.64,33,128,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,81,60,141,47,31,1,4,0,5,1,0,0,7,0,0,0,1,3,0,0,0,0,0,0,0
2017,"Davon Gaudchaux","DT",5,178,"LSU","SEC",35,3,75,310,5.27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,88,139,19,12.5,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Ben Gedeon","ILB",4,120,"Michigan","Big Ten",40,4,74,244,4.75,27,119,4.13,6.98,34.5,0,0,0,0,0,0,0,0,0,0,0,0,81,83,164,20.5,6.5,0,0,0,2,0,0,0,0,0,0,0,1,32,1,0,0,0,0,0,0
2017,"Avery Gennesy","OG",0,0,"Texas A&M","0",0,0,75,318,5.35,24,91,5,8.08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Nate Gerry","SS",5,184,"Nebraska","Big Ten",48,4,74,218,4.58,17,122,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,163,110,273,19,2,13,200,0,19,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Shelton Gibson","WR",5,166,"West Virginia","Big 12",32,3,71,191,4.5,8,118,4.2,6.83,32,0,0,0,0,0,0,2,29,0,84,1898,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1244,1,0,0,0,0,0,0
2017,"Ryan Glasgow","DT",4,138,"Michigan","Big Ten",30,4,75,302,5.13,20,105,4.5,7.55,27.5,0,0,0,0,0,0,0,0,0,0,0,0,38,39,77,13.5,4,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Chris Godwin","WR",3,84,"Penn State","Big Ten",39,3,73,209,4.42,19,126,4,7.01,36,0,0,0,0,0,0,3,14,0,154,2421,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Kenny Golladay","WR",3,96,"Northern Illinois","MAC",26,2,76,218,4.5,18,120,4.15,7,35.5,0,0,0,0,0,0,29,206,3,160,2285,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
2017,"Zane Gonzalez","K",7,224,"Arizona State","Pac-12",51,4,72,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,97.6,116,82.8,0,0
2017,"Shaquill Griffin","CB",3,90,"Central Florida","American",34,4,72,194,4.38,17,132,4.14,6.87,38.5,0,0,0,0,0,0,0,0,0,0,0,0,79,34,113,3,0,6,168,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
